title,city_ascii,state_name,ideology,year,city,state_id,lat,lon
Council of Conservative Citizens,Jasper,Alabama,White Nationalist,2008,Jasper,AL,33.8514,-87.2719
Council of Conservative Citizens,Kingsport,Tennessee,White Nationalist,2008,Kingsport,TN,36.522,-82.5453
Council of Conservative Citizens,Las Vegas,Nevada,White Nationalist,2008,Las Vegas,NV,36.2291,-115.2607
Council of Conservative Citizens,Little Rock,Arkansas,White Nationalist,2008,Little Rock,AR,34.7255,-92.3581
Council of Conservative Citizens,Mathiston,Mississippi,White Nationalist,2008,Mathiston,MS,33.539,-89.1277
Council of Conservative Citizens,Memphis,Tennessee,White Nationalist,2008,Memphis,TN,35.1047,-89.9773
Council of Conservative Citizens,Montgomery,Alabama,White Nationalist,2008,Montgomery,AL,32.347,-86.2663
Council of Conservative Citizens,New York,New York,White Nationalist,2008,New York,NY,40.6943,-73.9249
Council of Conservative Citizens,Parishville,New York,White Nationalist,2008,Parishville,NY,44.6257,-74.8004
Council of Conservative Citizens,Pittsburgh,Pennsylvania,White Nationalist,2008,Pittsburgh,PA,40.4396,-79.9763
Council of Conservative Citizens,Salt Lake City,Utah,White Nationalist,2008,Salt Lake City,UT,40.7774,-111.9301
Council of Conservative Citizens,Saluda,South Carolina,White Nationalist,2008,Saluda,SC,34.0009,-81.7713
Council of Conservative Citizens,San Francisco,California,White Nationalist,2008,San Francisco,CA,37.7562,-122.443
Council of Conservative Citizens,Silver Spring,Maryland,White Nationalist,2008,Silver Spring,MD,39.0028,-77.0207
Council of Conservative Citizens,Vaiden,Mississippi,White Nationalist,2008,Vaiden,MS,33.3332,-89.7533
Council of Conservative Citizens,West Columbia,South Carolina,White Nationalist,2008,West Columbia,SC,33.9925,-81.0919
Council of Conservative Citizens,Yadkinville,North Carolina,White Nationalist,2008,Yadkinville,NC,36.1309,-80.6598
Covenant People's Ministry,Brooks,Georgia,Christian Identity,2008,Brooks,GA,33.2925,-84.4588
Creativity Movement,Bloomington,Illinois,Neo-Nazi,2008,Bloomington,IL,40.4757,-88.9705
Creativity Movement,Chicago,Illinois,Neo-Nazi,2008,Chicago,IL,41.8373,-87.6861
Creativity Movement,Davie,Florida,Neo-Nazi,2008,Davie,FL,26.079,-80.287
Creativity Movement,East Peoria,Illinois,Neo-Nazi,2008,East Peoria,IL,40.6739,-89.5421
Creativity Movement,Hamilton,New Jersey,Neo-Nazi,2008,Hamilton,NJ,40.2071,-74.0813
Creativity Movement,Island Heights,New Jersey,Neo-Nazi,2008,Island Heights,NJ,39.9423,-74.1454
Creativity Movement,Joliet,Illinois,Neo-Nazi,2008,Joliet,IL,41.5193,-88.1501
Creativity Movement,Newport News,Virginia,Neo-Nazi,2008,Newport News,VA,37.1051,-76.5185
Creativity Movement,Raymond,Mississippi,Neo-Nazi,2008,Raymond,MS,32.2609,-90.4083
Creativity Movement,Toms River,New Jersey,Neo-Nazi,2008,Toms River,NJ,39.9931,-74.1856
Culture Wars/Fidelity Press,South Bend,Indiana,Radical Traditional Catholicism,2008,South Bend,IN,41.6771,-86.2692
Daughters of Yahweh,Kathleen,Florida,Christian Identity,2008,Kathleen,FL,28.1224,-82.0387
Daughters of Yahweh,Portland,Oregon,Christian Identity,2008,Portland,OR,45.5372,-122.65
Desastrious Records,Springtown,Texas,Hate Music,2008,Springtown,TX,32.9695,-97.6805
Diehard Records,Chesapeake,Ohio,Hate Music,2008,Chesapeake,OH,38.4298,-82.4488
Dixie Rangers Knights of the KKK,Walker,Louisiana,Ku Klux Klan,2008,Walker,LA,30.4848,-90.8654
Eagle Publications,Corpus Christi,Texas,Holocaust Denial,2008,Corpus Christi,TX,27.7173,-97.3822
East Coast White Unity,Chelsea,Massachusetts,White Nationalist,2008,Chelsea,MA,42.3959,-71.0325
Ecclesiastical Council for the Restoration of Covenant Israel (ECRCI),Chicago,Illinois,Christian Identity,2008,Chicago,IL,41.8373,-87.6861
Emigration Party of Nevada,Henderson,Nevada,Anti-Immigrant,2008,Henderson,NV,36.0145,-115.0362
European American Issues Forum,San Bruno,California,White Nationalist,2008,San Bruno,CA,37.6254,-122.4313
European Americans United,Sacramento,California,White Nationalist,2008,Sacramento,CA,38.5667,-121.4683
European Americans United,Sale Creek,Tennessee,White Nationalist,2008,Sale Creek,TN,35.3895,-85.0875
European-American Unity and Rights Organization,Cleveland,Ohio,White Nationalist,2008,Cleveland,OH,41.4767,-81.6805
European-American Unity and Rights Organization,Columbia,South Carolina,White Nationalist,2008,Columbia,SC,34.037,-80.9042
European-American Unity and Rights Organization,Columbus,Georgia,White Nationalist,2008,Columbus,GA,32.51,-84.8771
European-American Unity and Rights Organization,Fort Worth,Texas,White Nationalist,2008,Fort Worth,TX,32.7814,-97.3473
European-American Unity and Rights Organization,Irving,Texas,White Nationalist,2008,Irving,TX,32.8584,-96.9702
European-American Unity and Rights Organization,Jacksonville,Florida,White Nationalist,2008,Jacksonville,FL,30.3322,-81.6749
European-American Unity and Rights Organization,Mandeville,Louisiana,White Nationalist,2008,Mandeville,LA,30.375,-90.0906
European-American Unity and Rights Organization,Memphis,Tennessee,White Nationalist,2008,Memphis,TN,35.1047,-89.9773
European-American Unity and Rights Organization,Richmond,Virginia,White Nationalist,2008,Richmond,VA,37.5295,-77.4756
European-American Unity and Rights Organization,Ripley,Mississippi,White Nationalist,2008,Ripley,MS,34.7321,-88.9444
European-American Unity and Rights Organization,Savannah,Georgia,White Nationalist,2008,Savannah,GA,32.0282,-81.1786
European-American Unity and Rights Organization,Thibodaux,Louisiana,White Nationalist,2008,Thibodaux,LA,29.7941,-90.8163
European-American Unity and Rights Organization,Tulsa,Oklahoma,White Nationalist,2008,Tulsa,OK,36.1284,-95.9042
European-American Unity and Rights Organization,Woodruff,South Carolina,White Nationalist,2008,Woodruff,SC,34.7397,-82.0323
Family Research Institute,Colorado Springs,Colorado,Anti-LGBT,2008,Colorado Springs,CO,38.8674,-104.7606
Federation for American Immigration Reform,Washington,District of Columbia,Anti-Immigrant,2008,Washington,DC,38.9047,-77.0163
Fellowship of God's Covenant People,Burlington,Kentucky,Christian Identity,2008,Burlington,KY,39.0223,-84.7216
Final Stand Records,Newark,Delaware,Hate Music,2008,Newark,DE,39.6776,-75.7573
First Century Christian Ministries,The Woodlands,Texas,Christian Identity,2008,The Woodlands,TX,30.1738,-95.5134
The Fitzgerald Griffin Foundation,Vienna,Virginia,White Nationalist,2008,Vienna,VA,38.8996,-77.2597
Folk and Faith,Idaho Falls,Idaho,White Nationalist,2008,Idaho Falls,ID,43.4868,-112.0363
Fraternal White Knights of the KKK,Cedar Falls,Iowa,Ku Klux Klan,2008,Cedar Falls,IA,42.5195,-92.4534
Fraternal White Knights of the KKK,Charles City,Iowa,Ku Klux Klan,2008,Charles City,IA,43.0644,-92.6745
Fraternal White Knights of the KKK,Lynchburg,Tennessee,Ku Klux Klan,2008,Lynchburg,TN,35.2831,-86.3742
Fraternal White Knights of the KKK,Mason City,Iowa,Ku Klux Klan,2008,Mason City,IA,43.1487,-93.1998
Fraternal White Knights of the KKK,New Hampton,Iowa,Ku Klux Klan,2008,New Hampton,IA,43.0572,-92.3164
Fraternal White Knights of the KKK,Pulaski,Tennessee,Ku Klux Klan,2008,Pulaski,TN,35.1934,-87.0353
Fraternal White Knights of the KKK,Woodbury,Tennessee,Ku Klux Klan,2008,Woodbury,TN,35.8247,-86.0725
Free Knights of the KKK,Madison,North Carolina,Ku Klux Klan,2008,Madison,NC,36.3868,-79.975
Free Your Mind Productions,Valdosta,Georgia,Hate Music,2008,Valdosta,GA,30.8503,-83.2789
Fundamentalist Latter Day Saints,Colorado City,Arizona,General Hate,2008,Colorado City,AZ,36.9774,-112.983
Fundamentalist Latter Day Saints,Cotopaxi,Colorado,General Hate,2008,Cotopaxi,CO,38.3738,-105.6911
Fundamentalist Latter Day Saints,Edgemont,South Dakota,General Hate,2008,Edgemont,SD,43.2983,-103.8271
Fundamentalist Latter Day Saints,Eldorado,Texas,General Hate,2008,Eldorado,TX,30.8617,-100.5979
Fundamentalist Latter Day Saints,Florence,Colorado,General Hate,2008,Florence,CO,38.3835,-105.1114
Fundamentalist Latter Day Saints,Hildale,Utah,General Hate,2008,Hildale,UT,37.0171,-112.9786
Fundamentalist Latter Day Saints,Mancos,Colorado,General Hate,2008,Mancos,CO,37.3466,-108.2939
Georgia Knight Riders Knights of the KKK,Bainbridge,Georgia,Ku Klux Klan,2008,Bainbridge,GA,30.9046,-84.5722
Georgia Knight Riders Knights of the KKK,Ellijay,Georgia,Ku Klux Klan,2008,Ellijay,GA,34.6912,-84.484
Georgia Knight Riders Knights of the KKK,Tunas,Missouri,Ku Klux Klan,2008,Tunas,MO,37.8498,-93.0277
Golden State Skinheads,San Luis Obispo,California,Racist Skinhead,2008,San Luis Obispo,CA,35.2671,-120.6689
Gospel Broadcasting Association,Houston,Texas,Christian Identity,2008,Houston,TX,29.7868,-95.3905
Gospel Ministries,Boise,Idaho,Christian Identity,2008,Boise,ID,43.6006,-116.2316
Great Tennessee Knights of the KKK,Essex,Maryland,Ku Klux Klan,2008,Essex,MD,39.3024,-76.4458
Great Tennessee Knights of the KKK,Kellyton,Alabama,Ku Klux Klan,2008,Kellyton,AL,32.979,-86.0358
Great Tennessee Knights of the KKK,Monterey,Tennessee,Ku Klux Klan,2008,Monterey,TN,36.1446,-85.2643
Great Tennessee Knights of the KKK,Shelby,North Carolina,Ku Klux Klan,2008,Shelby,NC,35.289,-81.5416
Great Tennessee Knights of the KKK,Telford,Tennessee,Ku Klux Klan,2008,Telford,TN,36.2534,-82.5478
Great Tennessee Knights of the KKK,Watauga,Tennessee,Ku Klux Klan,2008,Watauga,TN,36.3679,-82.2925
Griffin Knights of the KKK,Mount Holly,North Carolina,Ku Klux Klan,2008,Mount Holly,NC,35.3115,-81.01
Henderson County Knights of the Confederacy,Wildersville,Tennessee,Ku Klux Klan,2008,Wildersville,TN,35.7815,-88.3603
Heritage and Destiny,Falls Church,Virginia,White Nationalist,2008,Falls Church,VA,38.8847,-77.1751
Heterosexuals Organized for a Moral Environment (H.O.M.E.),Downers Grove,Illinois,Anti-LGBT,2008,Downers Grove,IL,41.7949,-88.017
House of Yahweh,New Tazewell,Tennessee,Christian Identity,2008,New Tazewell,TN,36.4381,-83.6053
Hypatia Publishing,Vancouver,Washington,White Nationalist,2008,Vancouver,WA,45.6352,-122.597
Illinois Family Institute,Carol Stream,Illinois,Anti-LGBT,2008,Carol Stream,IL,41.9183,-88.1309
Imperial Klans of America Knights of the KKK,Austin,Texas,Ku Klux Klan,2008,Austin,TX,30.3006,-97.7517
Imperial Klans of America Knights of the KKK,Dawson Springs,Kentucky,Ku Klux Klan,2008,Dawson Springs,KY,37.174,-87.688
Imperial Klans of America Knights of the KKK,Eugene,Missouri,Ku Klux Klan,2008,Eugene,MO,38.3528,-92.4038
Imperial Klans of America Knights of the KKK,Houston,Texas,Ku Klux Klan,2008,Houston,TX,29.7868,-95.3905
Imperial Klans of America Knights of the KKK,Mountain City,Tennessee,Ku Klux Klan,2008,Mountain City,TN,36.4695,-81.8049
In the Spirit of Chartres Committee,Suffolk,Virginia,Radical Traditional Catholicism,2008,Suffolk,VA,36.6953,-76.6398
Independent Skins Southwest,Callahan,Florida,Racist Skinhead,2008,Callahan,FL,30.5618,-81.832
Independent Skins Southwest,Cleburne,Texas,Racist Skinhead,2008,Cleburne,TX,32.3562,-97.4146
Inland Empire Skinheads,Riverside,California,Racist Skinhead,2008,Riverside,CA,33.9381,-117.3948
Institute for Historical Review,Newport Beach,California,Holocaust Denial,2008,Newport Beach,CA,33.6151,-117.8669
International Keystone Knights of the KKK,Colt,Arkansas,Ku Klux Klan,2008,Colt,AR,35.1329,-90.8129
International Keystone Knights of the KKK,Elwood,Indiana,Ku Klux Klan,2008,Elwood,IN,40.2743,-85.8371
International Keystone Knights of the KKK,Johnstown,Pennsylvania,Ku Klux Klan,2008,Johnstown,PA,40.3258,-78.9194
International Keystone Knights of the KKK,Memphis,Tennessee,Ku Klux Klan,2008,Memphis,TN,35.1047,-89.9773
International Keystone Knights of the KKK,Pinson,Alabama,Ku Klux Klan,2008,Pinson,AL,33.7062,-86.6655
International Keystone Knights of the KKK,Young Harris,Georgia,Ku Klux Klan,2008,Young Harris,GA,34.9355,-83.8471
Iron Rain Nationalists,Chicago,Illinois,White Nationalist,2008,Chicago,IL,41.8373,-87.6861
Iron Rain Nationalists,Utica,New York,White Nationalist,2008,Utica,NY,43.0961,-75.226
ISD Records,Lancaster,Ohio,Hate Music,2008,Lancaster,OH,39.7249,-82.6049
Jewish Defense League,Brooklyn,New York,General Hate,2008,Brooklyn,NY,40.6501,-73.9496
Jewish Defense League,Fort Lauderdale,Florida,General Hate,2008,Fort Lauderdale,FL,26.1412,-80.1464
Jewish Defense League,Los Angeles,California,General Hate,2008,Los Angeles,CA,34.1139,-118.4068
Jewish Defense League,Revere,Massachusetts,General Hate,2008,Revere,MA,42.4191,-71.0035
Jewish Defense League,Rochester,New York,General Hate,2008,Rochester,NY,43.168,-77.6162
Jewish Defense League,Sacramento,California,General Hate,2008,Sacramento,CA,38.5667,-121.4683
Jewish Defense League,Skokie,Illinois,General Hate,2008,Skokie,IL,42.0359,-87.74
JTB Publications,Careywood,Idaho,General Hate,2008,Careywood,ID,48.0346,-116.6433
Keystone State Skinheads,Altoona,Pennsylvania,Racist Skinhead,2008,Altoona,PA,40.5082,-78.4007
Keystone State Skinheads,Bethlehem,Pennsylvania,Racist Skinhead,2008,Bethlehem,PA,40.6266,-75.3679
Keystone State Skinheads,Greensburg,Pennsylvania,Racist Skinhead,2008,Greensburg,PA,40.3113,-79.5444
Keystone State Skinheads,Harrisburg,Pennsylvania,Racist Skinhead,2008,Harrisburg,PA,40.2752,-76.8843
Keystone State Skinheads,Philadelphia,Pennsylvania,Racist Skinhead,2008,Philadelphia,PA,40.0076,-75.134
Keystone State Skinheads,Pittsburgh,Pennsylvania,Racist Skinhead,2008,Pittsburgh,PA,40.4396,-79.9763
Keystone State Skinheads,State College,Pennsylvania,Racist Skinhead,2008,State College,PA,40.7909,-77.8568
Kingdom Identity Ministries,Harrison,Arkansas,Christian Identity,2008,Harrison,AR,36.2437,-93.1197
The Kinist Institute,Orlando,Florida,White Nationalist,2008,Orlando,FL,28.4788,-81.342
Kinsman Redeemer Ministries,Tacoma,Washington,Christian Identity,2008,Tacoma,WA,47.2431,-122.4531
KKK LLC,Compton,Arkansas,Hate Music,2008,Compton,AR,36.0967,-93.3027
Knights of the Ku Klux Klan,Concord,Arkansas,Ku Klux Klan,2008,Concord,AR,35.6625,-91.849
Knights of the Ku Klux Klan,Harrison,Arkansas,Ku Klux Klan,2008,Harrison,AR,36.2437,-93.1197
Knights of the Ku Klux Klan,Newport,Tennessee,Ku Klux Klan,2008,Newport,TN,35.9617,-83.1977
Knights of the Nordic Order,Cardiff,Alabama,Neo-Nazi,2008,Cardiff,AL,33.6472,-86.9307
League of the South,Abbeville,South Carolina,Neo-Confederate,2008,Abbeville,SC,34.1787,-82.3774
League of the South,Abbeville,South Carolina,Neo-Confederate,2008,Abbeville,SC,34.1787,-82.3774
League of the South,Aiken,South Carolina,Neo-Confederate,2008,Aiken,SC,33.5303,-81.727
League of the South,Alva,Florida,Neo-Confederate,2008,Alva,FL,26.7188,-81.6269
League of the South,Anderson,South Carolina,Neo-Confederate,2008,Anderson,SC,34.5212,-82.6479
League of the South,Archer,Florida,Neo-Confederate,2008,Archer,FL,29.5395,-82.5137
League of the South,Athens,Georgia,Neo-Confederate,2008,Athens,GA,33.9508,-83.3689
League of the South,Atlanta,Georgia,Neo-Confederate,2008,Atlanta,GA,33.7626,-84.4228
League of the South,Auburn,Alabama,Neo-Confederate,2008,Auburn,AL,32.6084,-85.4897
League of the South,Augusta,Georgia,Neo-Confederate,2008,Augusta,GA,33.3645,-82.0708
League of the South,Austin,Texas,Neo-Confederate,2008,Austin,TX,30.3006,-97.7517
League of the South,Bamberg,South Carolina,Neo-Confederate,2008,Bamberg,SC,33.2995,-81.0323
League of the South,Bartlett,Tennessee,Neo-Confederate,2008,Bartlett,TN,35.2337,-89.8195
League of the South,Bixby,Oklahoma,Neo-Confederate,2008,Bixby,OK,35.9454,-95.8774
League of the South,Bluefield,Virginia,Neo-Confederate,2008,Bluefield,VA,37.2351,-81.2751
League of the South,Bradenton,Florida,Neo-Confederate,2008,Bradenton,FL,27.49,-82.5743
League of the South,Brunswick,Georgia,Neo-Confederate,2008,Brunswick,GA,31.145,-81.474
League of the South,Burlington,North Carolina,Neo-Confederate,2008,Burlington,NC,36.0762,-79.4687
League of the South,Cedartown,Georgia,Neo-Confederate,2008,Cedartown,GA,34.0224,-85.248
League of the South,Charlotte,North Carolina,Neo-Confederate,2008,Charlotte,NC,35.2079,-80.8303
League of the South,Clemson,South Carolina,Neo-Confederate,2008,Clemson,SC,34.6838,-82.8124
League of the South,Columbia,South Carolina,Neo-Confederate,2008,Columbia,SC,34.037,-80.9042
League of the South,Columbia,South Carolina,Neo-Confederate,2008,Columbia,SC,34.037,-80.9042
League of the South,Durham,North Carolina,Neo-Confederate,2008,Durham,NC,35.9797,-78.9037
League of the South,Easley,South Carolina,Neo-Confederate,2008,Easley,SC,34.819,-82.5828
League of the South,Forsyth,Georgia,Neo-Confederate,2008,Forsyth,GA,33.0347,-83.938
League of the South,Fort Myers,Florida,Neo-Confederate,2008,Fort Myers,FL,26.6195,-81.8302
League of the South,Fredericksburg,Virginia,Neo-Confederate,2008,Fredericksburg,VA,38.2992,-77.4872
League of the South,Goldenrod,Florida,Neo-Confederate,2008,Goldenrod,FL,28.6114,-81.2916
League of the South,Griffin,Georgia,Neo-Confederate,2008,Griffin,GA,33.2418,-84.2747
League of the South,Gulf Breeze,Florida,Neo-Confederate,2008,Gulf Breeze,FL,30.3685,-87.1769
League of the South,Hackneyville,Alabama,Neo-Confederate,2008,Hackneyville,AL,33.0567,-85.9312
League of the South,Hamlet,North Carolina,Neo-Confederate,2008,Hamlet,NC,34.889,-79.7098
League of the South,Holt,Missouri,Neo-Confederate,2008,Holt,MO,39.4553,-94.3371
League of the South,Iredell,Texas,Neo-Confederate,2008,Iredell,TX,31.9865,-97.872
League of the South,Jacksonville,Florida,Neo-Confederate,2008,Jacksonville,FL,30.3322,-81.6749
League of the South,Killen,Alabama,Neo-Confederate,2008,Killen,AL,34.8607,-87.5269
League of the South,Lafayette,Colorado,Neo-Confederate,2008,Lafayette,CO,39.9949,-105.0997
League of the South,Lebanon,Missouri,Neo-Confederate,2008,Lebanon,MO,37.6718,-92.6603
League of the South,Lexington,Kentucky,Neo-Confederate,2008,Lexington,KY,38.0423,-84.4587
League of the South,Macon,Georgia,Neo-Confederate,2008,Macon,GA,32.8407,-83.6324
League of the South,McDonough,Georgia,Neo-Confederate,2008,McDonough,GA,33.4398,-84.1508
League of the South,Mendenhall,Mississippi,Neo-Confederate,2008,Mendenhall,MS,31.9609,-89.8694
League of the South,Milton,Florida,Neo-Confederate,2008,Milton,FL,30.6286,-87.0521
League of the South,Mobile,Alabama,Neo-Confederate,2008,Mobile,AL,30.6783,-88.1162
League of the South,Monroe,Louisiana,Neo-Confederate,2008,Monroe,LA,32.5184,-92.0774
League of the South,Montgomery,Alabama,Neo-Confederate,2008,Montgomery,AL,32.347,-86.2663
League of the South,Nashville,Tennessee,Neo-Confederate,2008,Nashville,TN,36.1714,-86.7844
League of the South,Nevada,Missouri,Neo-Confederate,2008,Nevada,MO,37.8445,-94.3492
League of the South,Newberry,South Carolina,Neo-Confederate,2008,Newberry,SC,34.2822,-81.6012
League of the South,Owensville,Missouri,Neo-Confederate,2008,Owensville,MO,38.349,-91.4974
League of the South,Panama City,Florida,Neo-Confederate,2008,Panama City,FL,30.1997,-85.6003
League of the South,Rome,Georgia,Neo-Confederate,2008,Rome,GA,34.2662,-85.1862
League of the South,Rosebud,Missouri,Neo-Confederate,2008,Rosebud,MO,38.385,-91.4024
League of the South,Salley,South Carolina,Neo-Confederate,2008,Salley,SC,33.5678,-81.3037
League of the South,Scotts Valley,California,Neo-Confederate,2008,Scotts Valley,CA,37.0555,-122.0118
League of the South,Selma,Alabama,Neo-Confederate,2008,Selma,AL,32.4166,-87.0336
League of the South,Spartanburg,South Carolina,Neo-Confederate,2008,Spartanburg,SC,34.9437,-81.9257
League of the South,Statesboro,Georgia,Neo-Confederate,2008,Statesboro,GA,32.4376,-81.775
League of the South,Sumter,South Carolina,Neo-Confederate,2008,Sumter,SC,33.9392,-80.393
League of the South,Tampa,Florida,Neo-Confederate,2008,Tampa,FL,27.9937,-82.4454
League of the South,Tuscaloosa,Alabama,Neo-Confederate,2008,Tuscaloosa,AL,33.2349,-87.5267
League of the South,Weogufka,Alabama,Neo-Confederate,2008,Weogufka,AL,33.0267,-86.3169
League of the South,West Plains,Missouri,Neo-Confederate,2008,West Plains,MO,36.7378,-91.868
League of the South,Westpoint,Tennessee,Neo-Confederate,2008,Westpoint,TN,35.1331,-87.5336
League of the South,Wetumpka,Alabama,Neo-Confederate,2008,Wetumpka,AL,32.5407,-86.2057
League of the South,Williamsburg,Virginia,Neo-Confederate,2008,Williamsburg,VA,37.2693,-76.7076
League of the South,Wilmington,North Carolina,Neo-Confederate,2008,Wilmington,NC,34.21,-77.886
Lebensborn Assembly Church,Birmingham,Alabama,Neo-Nazi,2008,Birmingham,AL,33.5276,-86.7988
IHS Press,Norfolk,Virginia,Radical Traditional Catholicism,2008,Norfolk,VA,36.8945,-76.259
Maryland State Skinheads,Baltimore,Maryland,Racist Skinhead,2008,Baltimore,MD,39.3051,-76.6144
Mass Resistance,Waltham,Massachusetts,Anti-LGBT,2008,Waltham,MA,42.3889,-71.2423
Master Klans of America,Grove Hill,Alabama,Ku Klux Klan,2008,Grove Hill,AL,31.7033,-87.7759
Master Klans of America,Wetumpka,Alabama,Ku Klux Klan,2008,Wetumpka,AL,32.5407,-86.2057
Micetrap Distribution,Maple Shade,New Jersey,Hate Music,2008,Maple Shade,NJ,39.9526,-74.9924
Midland Hammerskins,Wichita,Kansas,Racist Skinhead,2008,Wichita,KS,37.6897,-97.3442
Mission to Israel,Scottsbluff,Nebraska,Christian Identity,2008,Scottsbluff,NE,41.8677,-103.6619
Mississippi White Knights of the KKK,Brookhaven,Mississippi,Ku Klux Klan,2008,Brookhaven,MS,31.5803,-90.4432
Mississippi White Knights of the KKK,Bruce,Mississippi,Ku Klux Klan,2008,Bruce,MS,33.9909,-89.3454
Mississippi White Knights of the KKK,Jackson,Mississippi,Ku Klux Klan,2008,Jackson,MS,32.3163,-90.2124
Mississippi White Knights of the KKK,Kiln,Mississippi,Ku Klux Klan,2008,Kiln,MS,30.4171,-89.4322
Mississippi White Knights of the KKK,Petal,Mississippi,Ku Klux Klan,2008,Petal,MS,31.3477,-89.2359
Mississippi White Knights of the KKK,Philadelphia,Mississippi,Ku Klux Klan,2008,Philadelphia,MS,32.7761,-89.1221
Mississippi White Knights of the KKK,Tunica,Mississippi,Ku Klux Klan,2008,Tunica,MS,34.6881,-90.3809
Mississippi White Knights of the KKK,Tupelo,Mississippi,Ku Klux Klan,2008,Tupelo,MS,34.2691,-88.7318
Mountain State Knights of the KKK,Dunbar,West Virginia,Ku Klux Klan,2008,Dunbar,WV,38.3688,-81.7345
MSR Productions,Wheat Ridge,Colorado,Hate Music,2008,Wheat Ridge,CO,39.7728,-105.1031
NAAWP Florida Chapter Inc.,Jacksonville,Florida,White Nationalist,2008,Jacksonville,FL,30.3322,-81.6749
Nation of Islam,Atlanta,Georgia,Black Nationalist,2008,Atlanta,GA,33.7626,-84.4228
Nation of Islam,Austin,Texas,Black Nationalist,2008,Austin,TX,30.3006,-97.7517
Nation of Islam,Baltimore,Maryland,Black Nationalist,2008,Baltimore,MD,39.3051,-76.6144
Nation of Islam,Baton Rouge,Louisiana,Black Nationalist,2008,Baton Rouge,LA,30.4423,-91.1314
Nation of Islam,Birmingham,Alabama,Black Nationalist,2008,Birmingham,AL,33.5276,-86.7988
Nation of Islam,Boston,Massachusetts,Black Nationalist,2008,Boston,MA,42.3188,-71.0846
Nation of Islam,Bridgeport,Connecticut,Black Nationalist,2008,Bridgeport,CT,41.1909,-73.1958
Nation of Islam,Buffalo,New York,Black Nationalist,2008,Buffalo,NY,42.9017,-78.8487
Nation of Islam,Charleston,South Carolina,Black Nationalist,2008,Charleston,SC,32.8137,-79.9643
Nation of Islam,Charlotte,North Carolina,Black Nationalist,2008,Charlotte,NC,35.2079,-80.8303
Nation of Islam,Chicago,Illinois,Black Nationalist,2008,Chicago,IL,41.8373,-87.6861
Nation of Islam,Cleveland,Ohio,Black Nationalist,2008,Cleveland,OH,41.4767,-81.6805
Nation of Islam,Columbia,South Carolina,Black Nationalist,2008,Columbia,SC,34.037,-80.9042
Nation of Islam,Columbus,Ohio,Black Nationalist,2008,Columbus,OH,39.986,-82.9852
Nation of Islam,Compton,California,Black Nationalist,2008,Compton,CA,33.893,-118.2275
Nation of Islam,Dallas,Texas,Black Nationalist,2008,Dallas,TX,32.7937,-96.7662
Nation of Islam,Denver,Colorado,Black Nationalist,2008,Denver,CO,39.7621,-104.8759
Nation of Islam,Detroit,Michigan,Black Nationalist,2008,Detroit,MI,42.3834,-83.1024
Nation of Islam,Fort Lauderdale,Florida,Black Nationalist,2008,Fort Lauderdale,FL,26.1412,-80.1464
Nation of Islam,Greenville,North Carolina,Black Nationalist,2008,Greenville,NC,35.5957,-77.3764
Nation of Islam,Greenville,Mississippi,Black Nationalist,2008,Greenville,MS,33.385,-91.0514
Nation of Islam,Houston,Texas,Black Nationalist,2008,Houston,TX,29.7868,-95.3905
Nation of Islam,Indianapolis,Indiana,Black Nationalist,2008,Indianapolis,IN,39.7771,-86.1458
Nation of Islam,Kansas City,Missouri,Black Nationalist,2008,Kansas City,MO,39.1239,-94.5541
Nation of Islam,Lafayette,Louisiana,Black Nationalist,2008,Lafayette,LA,30.2083,-92.0322
Nation of Islam,Las Vegas,Nevada,Black Nationalist,2008,Las Vegas,NV,36.2291,-115.2607
Nation of Islam,Little Rock,Arkansas,Black Nationalist,2008,Little Rock,AR,34.7255,-92.3581
Nation of Islam,Los Angeles,California,Black Nationalist,2008,Los Angeles,CA,34.1139,-118.4068
Nation of Islam,Macon,Georgia,Black Nationalist,2008,Macon,GA,32.8407,-83.6324
Nation of Islam,Memphis,Tennessee,Black Nationalist,2008,Memphis,TN,35.1047,-89.9773
Nation of Islam,Miami,Florida,Black Nationalist,2008,Miami,FL,25.784,-80.2102
Nation of Islam,Milwaukee,Wisconsin,Black Nationalist,2008,Milwaukee,WI,43.064,-87.9669
Nation of Islam,Monroe,Louisiana,Black Nationalist,2008,Monroe,LA,32.5184,-92.0774
Nation of Islam,Nashville,Tennessee,Black Nationalist,2008,Nashville,TN,36.1714,-86.7844
Nation of Islam,New Orleans,Louisiana,Black Nationalist,2008,New Orleans,LA,30.0687,-89.9288
Nation of Islam,Newark,New Jersey,Black Nationalist,2008,Newark,NJ,40.7245,-74.1725
Nation of Islam,Oklahoma City,Oklahoma,Black Nationalist,2008,Oklahoma City,OK,35.4676,-97.5136
Nation of Islam,Philadelphia,Pennsylvania,Black Nationalist,2008,Philadelphia,PA,40.0076,-75.134
Nation of Islam,Phoenix,Arizona,Black Nationalist,2008,Phoenix,AZ,33.5722,-112.0891
Nation of Islam,Pittsburgh,Pennsylvania,Black Nationalist,2008,Pittsburgh,PA,40.4396,-79.9763
Nation of Islam,Plainfield,New Jersey,Black Nationalist,2008,Plainfield,NJ,40.6154,-74.4157
Nation of Islam,Rialto,California,Black Nationalist,2008,Rialto,CA,34.1128,-117.3885
Nation of Islam,Richmond,California,Black Nationalist,2008,Richmond,CA,37.9477,-122.339
